VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/01/2020 12:28:15 AM,01/01/2020 12:33:03 AM,1,1.2,1,N,238,239,1,6,3,0.5,1.47,0,0.3,11.27,2.5
1,01/01/2020 12:35:39 AM,01/01/2020 12:43:04 AM,1,1.2,1,N,239,238,1,7,3,0.5,1.5,0,0.3,12.3,2.5
1,01/01/2020 12:47:41 AM,01/01/2020 12:53:52 AM,1,0.6,1,N,238,238,1,6,3,0.5,1,0,0.3,10.8,2.5
1,01/01/2020 12:55:23 AM,01/01/2020 01:00:14 AM,1,0.8,1,N,238,151,1,5.5,0.5,0.5,1.36,0,0.3,8.16,0
2,01/01/2020 12:01:58 AM,01/01/2020 12:04:16 AM,1,0,1,N,193,193,2,3.5,0.5,0.5,0,0,0.3,4.8,0
2,01/01/2020 12:09:44 AM,01/01/2020 12:10:37 AM,1,0.03,1,N,7,193,2,2.5,0.5,0.5,0,0,0.3,3.8,0
2,01/01/2020 12:39:25 AM,01/01/2020 12:39:29 AM,1,0,1,N,193,193,1,2.5,0.5,0.5,0.01,0,0.3,3.81,0
2,12/18/2019 03:27:49 PM,12/18/2019 03:28:59 PM,1,0,5,N,193,193,1,0.01,0,0,0,0,0.3,2.81,2.5
2,12/18/2019 03:30:35 PM,12/18/2019 03:31:35 PM,4,0,1,N,193,193,1,2.5,0.5,0.5,0,0,0.3,6.3,2.5
1,01/01/2020 12:29:01 AM,01/01/2020 12:40:28 AM,2,0.7,1,N,246,48,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 12:55:11 AM,01/01/2020 01:12:03 AM,2,2.4,1,N,246,79,1,12,3,0.5,1.75,0,0.3,17.55,2.5
1,01/01/2020 12:37:15 AM,01/01/2020 12:51:41 AM,1,0.8,1,N,163,161,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 12:56:27 AM,01/01/2020 01:21:44 AM,1,3.3,1,N,161,144,1,17,3,0.5,4.15,0,0.3,24.95,2.5
2,01/01/2020 12:21:54 AM,01/01/2020 12:27:31 AM,1,1.07,1,N,43,239,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 12:38:01 AM,01/01/2020 01:15:21 AM,1,7.76,1,N,143,25,1,28.5,0.5,0.5,4.84,0,0.3,37.14,2.5
1,01/01/2020 12:15:35 AM,01/01/2020 12:27:06 AM,3,1.6,1,N,211,234,2,9,3,0.5,0,0,0.3,12.8,2.5
1,01/01/2020 12:41:20 AM,01/01/2020 12:44:22 AM,1,0.5,1,Y,234,90,1,4,3,0.5,1,0,0.3,8.8,2.5
1,01/01/2020 12:56:38 AM,01/01/2020 01:13:34 AM,1,1.7,1,N,246,142,2,11.5,3,0.5,0,0,0.3,15.3,2.5
2,01/01/2020 12:08:21 AM,01/01/2020 12:25:29 AM,1,8.45,1,N,138,216,2,24.5,0.5,0.5,0,0,0.3,25.8,0
1,01/01/2020 12:25:39 AM,01/01/2020 12:27:05 AM,1,0,1,N,170,162,4,3,3,0.5,0,0,0.3,6.8,2.5
1,01/01/2020 12:28:53 AM,01/01/2020 12:41:59 AM,1,1.5,1,N,170,161,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,01/01/2020 12:49:00 AM,01/01/2020 01:17:42 AM,1,2.9,1,N,161,262,1,19,3,0.5,4.55,0,0.3,27.35,2.5
1,01/01/2020 12:23:54 AM,01/01/2020 12:38:46 AM,1,1.9,1,N,236,162,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01/01/2020 12:56:12 AM,01/01/2020 01:19:57 AM,1,4.2,1,N,50,261,1,18,3,0.5,4.35,0,0.3,26.15,2.5
1,01/01/2020 12:28:02 AM,01/01/2020 12:35:56 AM,2,1.5,1,N,142,236,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
1,01/01/2020 12:48:23 AM,01/01/2020 12:53:58 AM,1,0.6,1,N,237,141,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,01/01/2020 12:13:53 AM,01/01/2020 12:40:35 AM,1,5.73,1,N,246,112,2,21,0.5,0.5,0,6.12,0.3,30.92,2.5
2,01/01/2020 12:19:13 AM,01/01/2020 12:28:54 AM,1,2.12,1,N,24,236,1,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2020 12:31:25 AM,01/01/2020 12:37:16 AM,2,0.93,1,N,236,262,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
1,01/01/2020 12:29:04 AM,01/01/2020 01:03:27 AM,2,5.7,1,N,234,238,1,25.5,3,0.5,5.85,0,0.3,35.15,2.5
1,01/01/2020 12:03:02 AM,01/01/2020 12:09:22 AM,1,1.2,1,N,232,79,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 12:22:24 AM,01/01/2020 12:33:24 AM,1,1.3,1,N,79,233,1,8.5,3,0.5,1.7,0,0.3,14,2.5
1,01/01/2020 12:47:27 AM,01/01/2020 12:55:40 AM,1,0.7,1,N,233,170,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01/01/2020 12:57:44 AM,01/01/2020 01:00:49 AM,1,0.4,1,N,170,107,1,4,3,0.5,1.55,0,0.3,9.35,2.5
1,01/01/2020 12:28:44 AM,01/01/2020 12:43:40 AM,2,3.9,1,N,148,49,1,14.5,3,0.5,3.7,0,0.3,22,2.5
1,01/01/2020 12:04:28 AM,01/01/2020 12:17:36 AM,1,3.3,1,N,144,229,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,01/01/2020 12:19:19 AM,01/01/2020 12:34:22 AM,1,1.7,1,N,229,142,2,11,3,0.5,0,0,0.3,14.8,2.5
1,01/01/2020 12:37:35 AM,01/01/2020 12:40:31 AM,1,0.6,1,N,142,239,1,4.5,3,0.5,2.45,0,0.3,10.75,2.5
1,01/01/2020 12:43:08 AM,01/01/2020 12:54:30 AM,1,2.3,1,N,239,41,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2020 12:55:29 AM,01/01/2020 01:06:22 AM,1,1.5,1,N,41,74,1,9,0.5,0.5,2.05,0,0.3,12.35,0
2,01/01/2020 12:22:33 AM,01/01/2020 12:28:01 AM,2,0.81,1,N,239,142,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:30:11 AM,01/01/2020 01:31:29 AM,1,0.8,1,N,48,68,2,18.5,1.3,0.5,0,0,0,22.8,2.5
1,01/01/2020 12:54:57 AM,01/01/2020 12:58:50 AM,6,0.9,1,N,95,95,2,5,0.5,0.5,0,0,0.3,6.3,0
1,01/01/2020 12:23:37 AM,01/01/2020 12:26:18 AM,1,0.9,1,N,229,140,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2020 12:33:33 AM,01/01/2020 12:36:20 AM,2,0.6,1,N,141,140,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2020 12:43:56 AM,01/01/2020 12:46:24 AM,1,0.7,1,N,141,141,1,4.5,3,0.5,1,0,0.3,9.3,2.5
1,01/01/2020 12:58:34 AM,01/01/2020 01:07:17 AM,1,1.1,1,N,233,229,1,7,3,0.5,2.15,0,0.3,12.95,2.5
2,01/01/2020 12:31:20 AM,01/01/2020 12:47:31 AM,2,2.77,1,N,144,68,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2020 12:50:58 AM,01/01/2020 01:06:09 AM,1,1.39,1,N,246,48,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:12:40 AM,01/01/2020 12:18:07 AM,1,0.69,1,N,79,79,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,01/01/2020 12:43:33 AM,01/01/2020 01:21:12 AM,1,3.23,1,N,237,48,2,22.5,0.5,0.5,0,0,0.3,26.3,2.5
2,01/01/2020 12:05:31 AM,01/01/2020 12:25:18 AM,3,3.36,1,N,237,107,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,01/01/2020 12:42:23 AM,01/01/2020 12:47:08 AM,4,0.66,1,N,234,90,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 12:51:18 AM,01/01/2020 01:04:08 AM,2,2,1,N,90,148,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,01/01/2020 12:33:31 AM,01/01/2020 12:59:47 AM,1,8.7,1,N,166,213,2,28,0.5,0.5,0,0,0.3,29.3,0
1,01/01/2020 12:26:44 AM,01/01/2020 12:48:11 AM,1,2.4,1,N,249,100,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
1,01/01/2020 12:59:30 AM,01/01/2020 01:08:40 AM,1,1,1,N,234,137,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01/01/2020 12:20:02 AM,01/01/2020 12:26:23 AM,1,1.3,1,N,87,148,1,6.5,3,0.5,2,0,0.3,12.3,2.5
1,01/01/2020 12:30:08 AM,01/01/2020 12:43:24 AM,1,2,1,N,148,170,1,10.5,3,0.5,1,0,0.3,15.3,2.5
1,01/01/2020 12:55:41 AM,01/01/2020 01:31:23 AM,2,5.2,1,N,113,239,1,25.5,3,0.5,5.85,0,0.3,35.15,2.5
2,01/01/2020 12:21:24 AM,01/01/2020 12:33:45 AM,1,1.58,1,N,234,162,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5
1,01/01/2020 12:28:35 AM,01/01/2020 12:44:47 AM,2,2.1,1,N,43,170,2,11.5,3,0.5,0,0,0.3,15.3,2.5
1,01/01/2020 12:59:54 AM,01/01/2020 01:20:08 AM,2,3.3,1,N,234,263,1,15,3,0.5,3.75,0,0.3,22.55,2.5
2,01/01/2020 12:20:37 AM,01/01/2020 12:26:18 AM,3,1.18,1,N,237,239,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 12:29:55 AM,01/01/2020 12:48:40 AM,3,2.42,1,N,239,229,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 12:50:47 AM,01/01/2020 01:08:23 AM,2,3.23,1,N,229,239,1,13.5,0.5,0.5,0,0,0.3,17.3,2.5
1,01/01/2020 12:27:00 AM,01/01/2020 12:49:22 AM,2,2.3,1,N,161,79,2,15,3,0.5,0,0,0.3,18.8,2.5
1,01/01/2020 12:53:50 AM,01/01/2020 01:04:39 AM,3,1.3,1,N,107,170,2,8.5,3,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 12:09:11 AM,01/01/2020 12:28:51 AM,1,7.1,1,N,166,248,2,22,0.5,0.5,0,0,0.3,23.3,0
2,01/01/2020 12:42:15 AM,01/01/2020 01:16:20 AM,1,14.52,1,N,185,226,1,41,0.5,0.5,8.46,0,0.3,52.71,0
2,01/01/2020 12:15:13 AM,01/01/2020 12:26:52 AM,1,2.09,1,N,162,142,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:28:39 AM,01/01/2020 12:54:21 AM,1,4.82,1,N,142,7,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
2,01/01/2020 12:13:16 AM,01/01/2020 12:17:45 AM,2,1.31,1,N,236,237,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 12:20:03 AM,01/01/2020 12:29:43 AM,2,3.32,1,N,237,42,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2020 12:39:11 AM,01/01/2020 01:00:00 AM,1,2.8,1,N,236,162,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,01/01/2020 12:35:13 AM,01/01/2020 12:54:55 AM,2,4.55,1,N,189,80,1,17.5,0.5,0.5,0,0,0.3,18.8,0
2,01/01/2020 12:08:40 AM,01/01/2020 12:21:20 AM,2,1.75,1,N,211,107,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:30:10 AM,01/01/2020 12:38:35 AM,2,1.12,1,N,162,170,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:53:35 AM,01/01/2020 01:12:18 AM,2,4.07,1,N,79,262,1,15.5,0.5,0.5,4.82,0,0.3,24.12,2.5
2,01/01/2020 12:13:26 AM,01/01/2020 12:16:52 AM,1,1.17,1,N,142,238,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,01/01/2020 12:20:28 AM,01/01/2020 12:24:30 AM,1,1.35,1,N,239,24,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,01/01/2020 12:25:53 AM,01/01/2020 12:35:45 AM,1,5.19,1,N,24,243,2,16,0.5,0.5,0,0,0.3,17.3,0
2,01/01/2020 12:11:46 AM,01/01/2020 12:17:54 AM,1,0.5,1,N,211,231,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 12:22:30 AM,01/01/2020 12:43:08 AM,1,3.46,1,N,211,246,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,01/01/2020 12:44:37 AM,01/01/2020 01:46:33 AM,1,6.7,1,N,50,7,1,38.5,0.5,0.5,8.46,0,0.3,50.76,2.5
1,01/01/2020 12:08:54 AM,01/01/2020 12:24:20 AM,4,3.5,1,N,234,140,1,13.5,3,0.5,3.46,0,0.3,20.76,2.5
1,01/01/2020 12:26:50 AM,01/01/2020 12:38:36 AM,1,3.6,1,N,140,41,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 12:58:36 AM,01/01/2020 01:04:38 AM,2,1.3,1,N,262,140,1,7,3,0.5,2.15,0,0.3,12.95,2.5
2,01/01/2020 12:02:15 AM,01/01/2020 12:13:28 AM,1,6.46,1,N,142,244,1,19,0.5,0.5,2.28,0,0.3,25.08,2.5
2,01/01/2020 12:24:45 AM,01/01/2020 12:32:07 AM,1,1.25,1,N,166,238,1,7.5,0.5,0.5,2.83,0,0.3,14.13,2.5
2,01/01/2020 12:37:17 AM,01/01/2020 12:39:44 AM,1,0.51,1,N,239,239,1,4,0.5,0.5,1.17,0,0.3,8.97,2.5
1,01/01/2020 12:39:20 AM,01/01/2020 12:40:06 AM,1,2.4,5,N,90,90,3,100,0,0,0,0,0.3,100.3,0
2,01/01/2020 12:41:18 AM,01/01/2020 01:25:00 AM,1,2.43,1,N,239,186,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
2,01/01/2020 12:12:19 AM,01/01/2020 12:18:54 AM,2,1.4,1,N,263,140,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 12:21:22 AM,01/01/2020 12:35:22 AM,2,2.67,1,N,140,143,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01/01/2020 12:37:27 AM,01/01/2020 12:50:39 AM,2,2.33,1,N,143,236,1,11,0.5,0.5,2,0,0.3,16.8,2.5
2,01/01/2020 12:53:56 AM,01/01/2020 01:13:51 AM,1,3.75,1,N,236,107,1,15.5,0.5,0.5,2,0,0.3,21.3,2.5
1,01/01/2020 12:14:05 AM,01/01/2020 12:40:50 AM,2,2.1,1,N,48,107,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
2,01/01/2020 12:14:44 AM,01/01/2020 12:23:35 AM,1,1.78,1,N,161,141,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2020 12:25:31 AM,01/01/2020 12:38:12 AM,1,3.16,1,N,141,224,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,01/01/2020 12:41:28 AM,01/01/2020 12:54:20 AM,1,3.37,1,N,107,263,1,12,0.5,0.5,2.1,0,0.3,17.9,2.5
1,01/01/2020 12:18:14 AM,01/01/2020 12:21:58 AM,2,0.6,1,N,142,143,1,5,3,0.5,2.6,0,0.3,11.4,2.5
1,01/01/2020 12:25:49 AM,01/01/2020 12:29:42 AM,2,0.8,1,N,239,151,1,5,3,0.5,2,0,0.3,10.8,2.5
1,01/01/2020 12:35:03 AM,01/01/2020 12:53:06 AM,1,3,1,N,238,229,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,01/01/2020 12:56:39 AM,01/01/2020 01:21:13 AM,2,3.8,1,N,229,45,4,16.5,3,0.5,0,0,0.3,20.3,2.5
2,01/01/2020 12:08:44 AM,01/01/2020 12:19:57 AM,2,2.64,1,N,151,262,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01/01/2020 12:21:23 AM,01/01/2020 12:36:23 AM,3,2.83,1,N,262,161,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,01/01/2020 12:46:08 AM,01/01/2020 12:56:59 AM,3,0.55,1,N,162,161,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:58:31 AM,01/01/2020 01:09:45 AM,1,2.18,1,N,161,262,1,9.5,0.5,0.5,2.39,0,0.3,15.69,2.5
2,01/01/2020 12:08:27 AM,01/01/2020 12:13:52 AM,3,1.1,1,N,148,231,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 12:16:16 AM,01/01/2020 12:30:41 AM,2,1.89,1,N,231,79,1,11,0.5,0.5,1,0,0.3,15.8,2.5
2,01/01/2020 12:43:50 AM,01/01/2020 12:59:52 AM,1,3.17,1,N,262,151,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,01/01/2020 12:12:28 AM,01/01/2020 12:21:11 AM,1,1.5,1,N,40,65,1,7.5,0.5,0.5,1.76,0,0.3,10.56,0
2,01/01/2020 12:36:33 AM,01/01/2020 12:53:23 AM,1,6.43,1,N,261,170,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
2,01/01/2020 12:55:51 AM,01/01/2020 01:02:28 AM,1,0.83,1,N,170,170,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
1,01/01/2020 12:14:06 AM,01/01/2020 12:22:53 AM,3,1.5,1,N,148,107,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 12:30:20 AM,01/01/2020 12:54:21 AM,2,8,1,N,137,181,2,25.5,3,0.5,0,0,0.3,29.3,2.5
1,01/01/2020 12:19:32 AM,01/01/2020 12:26:03 AM,1,1.4,1,N,43,236,1,7,3,0.5,2.7,0,0.3,13.5,2.5
1,01/01/2020 12:29:14 AM,01/01/2020 12:52:47 AM,1,4.7,1,N,236,79,1,18,3,0.5,6.5,0,0.3,28.3,2.5
2,01/01/2020 12:05:56 AM,01/01/2020 12:25:52 AM,2,2.95,1,N,87,158,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2020 12:29:09 AM,01/01/2020 12:59:04 AM,3,5.25,1,N,158,236,1,22.5,0.5,0.5,5.26,0,0.3,31.56,2.5
1,01/01/2020 12:16:44 AM,01/01/2020 12:18:51 AM,1,0.5,1,N,170,107,3,3.5,3,0.5,0,0,0.3,7.3,2.5
1,01/01/2020 12:53:38 AM,01/01/2020 01:04:20 AM,1,1.4,1,N,234,107,1,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 12:31:16 AM,01/01/2020 01:05:43 AM,1,9.9,1,N,231,82,2,33,2.5,0.5,0,0,0.3,36.3,2.5
1,01/01/2020 12:42:55 AM,01/01/2020 01:07:31 AM,2,3.9,1,N,151,229,2,18,3,0.5,0,0,0.3,21.8,2.5
2,01/01/2020 12:12:38 AM,01/01/2020 12:19:11 AM,1,1.26,1,N,166,238,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 12:21:28 AM,01/01/2020 12:27:29 AM,4,1.48,1,N,238,24,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 12:29:32 AM,01/01/2020 12:46:42 AM,1,3.28,1,N,166,262,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,01/01/2020 12:21:32 AM,01/01/2020 12:30:20 AM,1,1.61,1,N,181,49,1,8,0.5,0.5,1.86,0,0.3,11.16,0
2,01/01/2020 12:47:40 AM,01/01/2020 01:09:23 AM,1,3.23,1,N,144,232,1,16,0.5,0.5,0,0,0.3,19.8,2.5
2,01/01/2020 12:27:25 AM,01/01/2020 12:37:34 AM,3,1.88,1,N,239,237,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 12:52:06 AM,01/01/2020 01:01:48 AM,1,2.26,1,N,237,75,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2020 12:53:21 AM,01/01/2020 01:16:14 AM,1,12.92,1,N,132,265,1,36,0.5,0.5,7.46,0,0.3,44.76,0
2,01/01/2020 12:13:58 AM,01/01/2020 12:32:39 AM,2,7.76,1,N,138,151,1,24,0.5,0.5,6.28,6.12,0.3,37.7,0
2,01/01/2020 12:36:37 AM,01/01/2020 12:44:04 AM,1,1.33,1,N,43,239,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:46:55 AM,01/01/2020 12:51:55 AM,3,0.71,1,N,239,238,1,5.5,0.5,0.5,1.3,0,0.3,10.6,2.5
2,01/01/2020 12:52:41 AM,01/01/2020 01:08:48 AM,2,2.31,1,N,238,141,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2020 12:03:46 AM,01/01/2020 12:14:47 AM,1,2.89,1,N,229,145,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 12:42:07 AM,01/01/2020 12:49:28 AM,1,1.06,1,N,161,137,1,6.5,0.5,0.5,4,0,0.3,14.3,2.5
2,01/01/2020 12:17:41 AM,01/01/2020 12:28:27 AM,1,2.11,1,N,140,236,1,10,0.5,0.5,2.07,0,0.3,15.87,2.5
2,01/01/2020 12:32:56 AM,01/01/2020 12:41:19 AM,1,1.52,1,N,236,43,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,01/01/2020 12:44:51 AM,01/01/2020 12:53:30 AM,1,1.97,1,N,163,75,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 12:05:05 AM,01/01/2020 12:14:54 AM,1,2.29,1,N,236,162,1,9,0.5,0.5,1,0,0.3,13.8,2.5
2,01/01/2020 12:25:06 AM,01/01/2020 12:29:07 AM,1,1.62,1,N,229,263,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,01/01/2020 12:30:19 AM,01/01/2020 12:33:26 AM,1,0.98,1,N,263,141,1,5,0.5,0.5,1.32,0,0.3,10.12,2.5
2,01/01/2020 12:40:24 AM,01/01/2020 12:52:17 AM,1,2.7,1,N,140,238,1,11.5,0.5,0.5,3,0,0.3,18.3,2.5
2,01/01/2020 12:53:10 AM,01/01/2020 01:46:40 AM,1,6.39,1,N,238,211,1,34,0.5,0.5,7.56,0,0.3,45.36,2.5
1,01/01/2020 12:14:09 AM,01/01/2020 12:34:04 AM,3,1.4,1,N,233,186,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 12:44:31 AM,01/01/2020 01:11:20 AM,2,5.2,1,N,249,112,1,19,3,0.5,5.75,6.12,0.3,34.67,2.5
2,01/01/2020 12:12:04 AM,01/01/2020 12:16:39 AM,1,0.75,1,N,249,125,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 12:22:52 AM,01/01/2020 12:35:39 AM,1,2.01,1,N,211,137,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 12:37:00 AM,01/01/2020 12:58:24 AM,1,7.21,1,N,137,158,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5
2,01/01/2020 12:41:55 AM,01/01/2020 01:25:10 AM,2,4.26,1,N,68,261,2,27.5,0.5,0.5,0,0,0.3,31.3,2.5
2,01/01/2020 12:43:13 AM,01/01/2020 01:40:35 AM,5,8.6,1,N,68,223,1,39.5,0.5,0.5,5.2,0,0.3,48.5,2.5
1,01/01/2020 12:13:26 AM,01/01/2020 12:42:31 AM,3,2.7,1,N,249,48,1,18,3,0.5,2,0,0.3,23.8,2.5
1,01/01/2020 12:46:09 AM,01/01/2020 01:00:08 AM,1,3.4,1,N,142,41,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5
2,01/01/2020 12:22:59 AM,01/01/2020 12:41:19 AM,1,2.38,1,N,164,79,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 12:45:05 AM,01/01/2020 01:23:29 AM,1,5.18,1,N,79,143,1,25,0.5,0.5,4.32,0,0.3,33.12,2.5
2,01/01/2020 12:55:36 AM,01/01/2020 01:11:07 AM,1,2.92,1,N,142,41,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,01/01/2020 12:16:49 AM,01/01/2020 12:37:53 AM,1,3.06,1,N,162,79,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,01/01/2020 12:47:49 AM,01/01/2020 12:52:27 AM,1,0.74,1,N,107,137,1,5,0.5,0.5,0.88,0,0.3,9.68,2.5
2,01/01/2020 12:54:28 AM,01/01/2020 12:58:41 AM,1,0.6,1,N,170,137,3,-4.5,-0.5,-0.5,0,0,-0.3,-8.3,-2.5
2,01/01/2020 12:54:28 AM,01/01/2020 12:58:41 AM,1,0.6,1,N,170,137,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2020 12:29:11 AM,01/01/2020 12:46:19 AM,1,3.83,1,N,163,24,1,15.5,0.5,0.5,2,0,0.3,21.3,2.5
2,01/01/2020 12:53:51 AM,01/01/2020 01:12:49 AM,1,5.34,1,N,238,90,2,19,0.5,0.5,0,0,0.3,22.8,2.5
1,01/01/2020 12:08:29 AM,01/01/2020 12:13:20 AM,1,0.5,1,N,114,148,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01/01/2020 12:16:48 AM,01/01/2020 12:36:07 AM,3,3.9,1,N,148,48,1,16,3,0.5,3.95,0,0.3,23.75,2.5
1,01/01/2020 12:43:27 AM,01/01/2020 12:59:10 AM,1,1.9,1,N,48,143,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01/01/2020 12:22:28 AM,01/01/2020 12:25:23 AM,1,0.6,1,N,68,246,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01/01/2020 12:29:45 AM,01/01/2020 12:42:18 AM,2,2.3,1,N,68,125,1,10.5,3,0.5,0,0,0.3,14.3,2.5
1,01/01/2020 12:44:41 AM,01/01/2020 12:50:09 AM,1,1.2,1,N,125,158,1,6,3,0.5,1.96,0,0.3,11.76,2.5
1,01/01/2020 12:50:44 AM,01/01/2020 01:00:04 AM,3,1.7,1,N,158,211,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
2,01/01/2020 12:21:46 AM,01/01/2020 12:41:56 AM,4,4.55,1,N,229,144,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01/01/2020 12:44:03 AM,01/01/2020 12:51:58 AM,3,1.53,1,N,144,113,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,01/01/2020 12:54:02 AM,01/01/2020 01:04:38 AM,3,1.35,1,N,113,170,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 12:17:27 AM,01/01/2020 12:27:08 AM,4,0.84,1,N,140,237,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:32:54 AM,01/01/2020 12:41:29 AM,4,1.8,1,N,237,75,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 12:43:27 AM,01/01/2020 12:53:36 AM,3,1.49,1,N,75,41,2,8,0.5,0.5,0,0,0.3,9.3,0
2,01/01/2020 12:54:33 AM,01/01/2020 01:12:25 AM,2,1.76,1,N,41,75,2,12.5,0.5,0.5,0,0,0.3,13.8,0
1,01/01/2020 12:34:40 AM,01/01/2020 12:38:08 AM,1,0.6,1,N,236,262,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
