subset,clase,archivo,participante,mano,toma,frame_original,ruta_original
train,rockandroll,rockandroll_05042.jpg,p5,,gestos_p5_20260916-155908,42,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00042.jpg
train,rockandroll,rockandroll_05043.jpg,p5,,gestos_p5_20260916-155908,43,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00043.jpg
train,rockandroll,rockandroll_05044.jpg,p5,,gestos_p5_20260916-155908,44,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00044.jpg
train,rockandroll,rockandroll_05045.jpg,p5,,gestos_p5_20260916-155908,45,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00045.jpg
train,rockandroll,rockandroll_05046.jpg,p5,,gestos_p5_20260916-155908,46,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00046.jpg
train,rockandroll,rockandroll_05047.jpg,p5,,gestos_p5_20260916-155908,47,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00047.jpg
train,rockandroll,rockandroll_05048.jpg,p5,,gestos_p5_20260916-155908,48,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00048.jpg
train,rockandroll,rockandroll_05049.jpg,p5,,gestos_p5_20260916-155908,49,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00049.jpg
train,rockandroll,rockandroll_05050.jpg,p5,,gestos_p5_20260916-155908,50,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00050.jpg
train,rockandroll,rockandroll_05051.jpg,p5,,gestos_p5_20260916-155908,51,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00051.jpg
train,rockandroll,rockandroll_05052.jpg,p5,,gestos_p5_20260916-155908,52,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00052.jpg
train,rockandroll,rockandroll_05053.jpg,p5,,gestos_p5_20260916-155908,53,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00053.jpg
train,rockandroll,rockandroll_05054.jpg,p5,,gestos_p5_20260916-155908,54,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00054.jpg
train,rockandroll,rockandroll_05055.jpg,p5,,gestos_p5_20260916-155908,55,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00055.jpg
train,rockandroll,rockandroll_05056.jpg,p5,,gestos_p5_20260916-155908,56,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00056.jpg
train,rockandroll,rockandroll_05057.jpg,p5,,gestos_p5_20260916-155908,57,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00057.jpg
train,rockandroll,rockandroll_05058.jpg,p5,,gestos_p5_20260916-155908,58,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00058.jpg
train,rockandroll,rockandroll_05059.jpg,p5,,gestos_p5_20260916-155908,59,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00059.jpg
train,rockandroll,rockandroll_05060.jpg,p5,,gestos_p5_20260916-155908,60,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00060.jpg
train,rockandroll,rockandroll_05061.jpg,p5,,gestos_p5_20260916-155908,61,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00061.jpg
train,rockandroll,rockandroll_05062.jpg,p5,,gestos_p5_20260916-155908,62,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00062.jpg
train,rockandroll,rockandroll_05063.jpg,p5,,gestos_p5_20260916-155908,63,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00063.jpg
train,rockandroll,rockandroll_05064.jpg,p5,,gestos_p5_20260916-155908,64,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00064.jpg
train,rockandroll,rockandroll_05065.jpg,p5,,gestos_p5_20260916-155908,65,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00065.jpg
train,rockandroll,rockandroll_05066.jpg,p5,,gestos_p5_20260916-155908,66,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00066.jpg
train,rockandroll,rockandroll_05067.jpg,p5,,gestos_p5_20260916-155908,67,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00067.jpg
train,rockandroll,rockandroll_05068.jpg,p5,,gestos_p5_20260916-155908,68,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00068.jpg
train,rockandroll,rockandroll_05069.jpg,p5,,gestos_p5_20260916-155908,69,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00069.jpg
train,rockandroll,rockandroll_05070.jpg,p5,,gestos_p5_20260916-155908,70,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\rockandroll\rockandroll_00070.jpg
train,scissors,scissors_05001.jpg,p5,,gestos_p5_20260916-155908,1,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00001.jpg
train,scissors,scissors_05002.jpg,p5,,gestos_p5_20260916-155908,2,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00002.jpg
train,scissors,scissors_05003.jpg,p5,,gestos_p5_20260916-155908,3,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00003.jpg
train,scissors,scissors_05004.jpg,p5,,gestos_p5_20260916-155908,4,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00004.jpg
train,scissors,scissors_05005.jpg,p5,,gestos_p5_20260916-155908,5,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00005.jpg
train,scissors,scissors_05006.jpg,p5,,gestos_p5_20260916-155908,6,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00006.jpg
train,scissors,scissors_05007.jpg,p5,,gestos_p5_20260916-155908,7,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00007.jpg
train,scissors,scissors_05008.jpg,p5,,gestos_p5_20260916-155908,8,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00008.jpg
train,scissors,scissors_05009.jpg,p5,,gestos_p5_20260916-155908,9,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00009.jpg
train,scissors,scissors_05010.jpg,p5,,gestos_p5_20260916-155908,10,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00010.jpg
train,scissors,scissors_05011.jpg,p5,,gestos_p5_20260916-155908,11,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00011.jpg
train,scissors,scissors_05012.jpg,p5,,gestos_p5_20260916-155908,12,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00012.jpg
train,scissors,scissors_05013.jpg,p5,,gestos_p5_20260916-155908,13,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00013.jpg
train,scissors,scissors_05014.jpg,p5,,gestos_p5_20260916-155908,14,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00014.jpg
train,scissors,scissors_05015.jpg,p5,,gestos_p5_20260916-155908,15,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00015.jpg
train,scissors,scissors_05016.jpg,p5,,gestos_p5_20260916-155908,16,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00016.jpg
train,scissors,scissors_05017.jpg,p5,,gestos_p5_20260916-155908,17,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00017.jpg
train,scissors,scissors_05018.jpg,p5,,gestos_p5_20260916-155908,18,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00018.jpg
train,scissors,scissors_05019.jpg,p5,,gestos_p5_20260916-155908,19,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00019.jpg
train,scissors,scissors_05020.jpg,p5,,gestos_p5_20260916-155908,20,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00020.jpg
train,scissors,scissors_05021.jpg,p5,,gestos_p5_20260916-155908,21,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00021.jpg
train,scissors,scissors_05022.jpg,p5,,gestos_p5_20260916-155908,22,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00022.jpg
train,scissors,scissors_05023.jpg,p5,,gestos_p5_20260916-155908,23,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00023.jpg
train,scissors,scissors_05024.jpg,p5,,gestos_p5_20260916-155908,24,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00024.jpg
train,scissors,scissors_05025.jpg,p5,,gestos_p5_20260916-155908,25,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00025.jpg
train,scissors,scissors_05026.jpg,p5,,gestos_p5_20260916-155908,26,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00026.jpg
train,scissors,scissors_05027.jpg,p5,,gestos_p5_20260916-155908,27,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00027.jpg
train,scissors,scissors_05028.jpg,p5,,gestos_p5_20260916-155908,28,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00028.jpg
train,scissors,scissors_05029.jpg,p5,,gestos_p5_20260916-155908,29,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00029.jpg
train,scissors,scissors_05030.jpg,p5,,gestos_p5_20260916-155908,30,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00030.jpg
train,scissors,scissors_05031.jpg,p5,,gestos_p5_20260916-155908,31,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00031.jpg
train,scissors,scissors_05032.jpg,p5,,gestos_p5_20260916-155908,32,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00032.jpg
train,scissors,scissors_05033.jpg,p5,,gestos_p5_20260916-155908,33,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00033.jpg
train,scissors,scissors_05034.jpg,p5,,gestos_p5_20260916-155908,34,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00034.jpg
train,scissors,scissors_05035.jpg,p5,,gestos_p5_20260916-155908,35,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00035.jpg
train,scissors,scissors_05036.jpg,p5,,gestos_p5_20260916-155908,36,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00036.jpg
train,scissors,scissors_05037.jpg,p5,,gestos_p5_20260916-155908,37,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00037.jpg
train,scissors,scissors_05038.jpg,p5,,gestos_p5_20260916-155908,38,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00038.jpg
train,scissors,scissors_05039.jpg,p5,,gestos_p5_20260916-155908,39,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00039.jpg
train,scissors,scissors_05040.jpg,p5,,gestos_p5_20260916-155908,40,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00040.jpg
train,scissors,scissors_05041.jpg,p5,,gestos_p5_20260916-155908,41,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00041.jpg
train,scissors,scissors_05042.jpg,p5,,gestos_p5_20260916-155908,42,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00042.jpg
train,scissors,scissors_05043.jpg,p5,,gestos_p5_20260916-155908,43,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00043.jpg
train,scissors,scissors_05044.jpg,p5,,gestos_p5_20260916-155908,44,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00044.jpg
train,scissors,scissors_05045.jpg,p5,,gestos_p5_20260916-155908,45,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00045.jpg
train,scissors,scissors_05046.jpg,p5,,gestos_p5_20260916-155908,46,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00046.jpg
train,scissors,scissors_05047.jpg,p5,,gestos_p5_20260916-155908,47,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00047.jpg
train,scissors,scissors_05048.jpg,p5,,gestos_p5_20260916-155908,48,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00048.jpg
train,scissors,scissors_05049.jpg,p5,,gestos_p5_20260916-155908,49,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00049.jpg
train,scissors,scissors_05050.jpg,p5,,gestos_p5_20260916-155908,50,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00050.jpg
train,scissors,scissors_05051.jpg,p5,,gestos_p5_20260916-155908,51,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00051.jpg
train,scissors,scissors_05052.jpg,p5,,gestos_p5_20260916-155908,52,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00052.jpg
train,scissors,scissors_05053.jpg,p5,,gestos_p5_20260916-155908,53,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00053.jpg
train,scissors,scissors_05054.jpg,p5,,gestos_p5_20260916-155908,54,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00054.jpg
train,scissors,scissors_05055.jpg,p5,,gestos_p5_20260916-155908,55,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00055.jpg
train,scissors,scissors_05056.jpg,p5,,gestos_p5_20260916-155908,56,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00056.jpg
train,scissors,scissors_05057.jpg,p5,,gestos_p5_20260916-155908,57,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00057.jpg
train,scissors,scissors_05058.jpg,p5,,gestos_p5_20260916-155908,58,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00058.jpg
train,scissors,scissors_05059.jpg,p5,,gestos_p5_20260916-155908,59,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00059.jpg
train,scissors,scissors_05060.jpg,p5,,gestos_p5_20260916-155908,60,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00060.jpg
train,scissors,scissors_05061.jpg,p5,,gestos_p5_20260916-155908,61,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00061.jpg
train,scissors,scissors_05062.jpg,p5,,gestos_p5_20260916-155908,62,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00062.jpg
train,scissors,scissors_05063.jpg,p5,,gestos_p5_20260916-155908,63,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00063.jpg
train,scissors,scissors_05064.jpg,p5,,gestos_p5_20260916-155908,64,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00064.jpg
train,scissors,scissors_05065.jpg,p5,,gestos_p5_20260916-155908,65,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00065.jpg
train,scissors,scissors_05066.jpg,p5,,gestos_p5_20260916-155908,66,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00066.jpg
train,scissors,scissors_05067.jpg,p5,,gestos_p5_20260916-155908,67,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00067.jpg
train,scissors,scissors_05068.jpg,p5,,gestos_p5_20260916-155908,68,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00068.jpg
train,scissors,scissors_05069.jpg,p5,,gestos_p5_20260916-155908,69,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00069.jpg
train,scissors,scissors_05070.jpg,p5,,gestos_p5_20260916-155908,70,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\scissors\scissors_00070.jpg
train,thumbsup,thumbsup_05001.jpg,p5,,gestos_p5_20260916-155908,1,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00001.jpg
train,thumbsup,thumbsup_05002.jpg,p5,,gestos_p5_20260916-155908,2,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00002.jpg
train,thumbsup,thumbsup_05003.jpg,p5,,gestos_p5_20260916-155908,3,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00003.jpg
train,thumbsup,thumbsup_05004.jpg,p5,,gestos_p5_20260916-155908,4,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00004.jpg
train,thumbsup,thumbsup_05005.jpg,p5,,gestos_p5_20260916-155908,5,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00005.jpg
train,thumbsup,thumbsup_05006.jpg,p5,,gestos_p5_20260916-155908,6,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00006.jpg
train,thumbsup,thumbsup_05007.jpg,p5,,gestos_p5_20260916-155908,7,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00007.jpg
train,thumbsup,thumbsup_05008.jpg,p5,,gestos_p5_20260916-155908,8,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00008.jpg
train,thumbsup,thumbsup_05009.jpg,p5,,gestos_p5_20260916-155908,9,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00009.jpg
train,thumbsup,thumbsup_05010.jpg,p5,,gestos_p5_20260916-155908,10,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00010.jpg
train,thumbsup,thumbsup_05011.jpg,p5,,gestos_p5_20260916-155908,11,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00011.jpg
train,thumbsup,thumbsup_05012.jpg,p5,,gestos_p5_20260916-155908,12,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00012.jpg
train,thumbsup,thumbsup_05013.jpg,p5,,gestos_p5_20260916-155908,13,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00013.jpg
train,thumbsup,thumbsup_05014.jpg,p5,,gestos_p5_20260916-155908,14,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00014.jpg
train,thumbsup,thumbsup_05015.jpg,p5,,gestos_p5_20260916-155908,15,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00015.jpg
train,thumbsup,thumbsup_05016.jpg,p5,,gestos_p5_20260916-155908,16,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00016.jpg
train,thumbsup,thumbsup_05017.jpg,p5,,gestos_p5_20260916-155908,17,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00017.jpg
train,thumbsup,thumbsup_05018.jpg,p5,,gestos_p5_20260916-155908,18,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00018.jpg
train,thumbsup,thumbsup_05019.jpg,p5,,gestos_p5_20260916-155908,19,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00019.jpg
train,thumbsup,thumbsup_05020.jpg,p5,,gestos_p5_20260916-155908,20,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00020.jpg
train,thumbsup,thumbsup_05021.jpg,p5,,gestos_p5_20260916-155908,21,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00021.jpg
train,thumbsup,thumbsup_05022.jpg,p5,,gestos_p5_20260916-155908,22,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00022.jpg
train,thumbsup,thumbsup_05023.jpg,p5,,gestos_p5_20260916-155908,23,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00023.jpg
train,thumbsup,thumbsup_05024.jpg,p5,,gestos_p5_20260916-155908,24,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00024.jpg
train,thumbsup,thumbsup_05025.jpg,p5,,gestos_p5_20260916-155908,25,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00025.jpg
train,thumbsup,thumbsup_05026.jpg,p5,,gestos_p5_20260916-155908,26,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p5_20260916-155908\train\thumbsup\thumbsup_00026.jpg
